DTE,OTM,VIX TYPE,VIX MEMORY,ESTIMATOR,ESTIMATOR MEMORY,aRC,aSD,MD,MLD,IR,VaR,CVaR,N
0,0,VIX30D,21,GK,3,5.84,13.29,23.63,1.36,0.44,-0.28,-1.93,267
0,0,VIX30D,21,GK,5,1.72,12.23,24.37,1.36,0.14,-0.12,-1.74,218
0,0,VIX30D,21,GK,10,-0.58,11.61,27.16,1.36,-0.05,0.0,-0.09,177
0,0,VIX30D,21,GK,21,-1.31,10.61,23.25,1.36,-0.12,0.0,-0.08,150
0,0,VIX30D,21,GK,63,1.35,10.63,22.69,1.36,0.13,-0.02,-1.26,169
0,0,VIX30D,21,HV,3,10.97,17.05,24.57,1.36,0.64,-1.25,-3.09,389
0,0,VIX30D,21,HV,5,-1.34,12.51,26.06,1.91,-0.11,-0.4,-2.12,229
0,0,VIX30D,21,HV,10,-2.8,9.86,27.97,1.86,-0.28,0.0,-0.07,133
0,0,VIX30D,21,HV,21,-1.22,7.32,18.71,1.36,-0.17,0.0,-0.04,91
0,0,VIX30D,21,HV,63,-2.11,6.61,17.35,1.36,-0.32,0.0,-0.04,83
0,0,VIX30D,21,YZ,3,-2.4,9.29,23.7,1.36,-0.26,0.0,-0.05,79
0,0,VIX30D,21,YZ,5,-3.34,9.31,23.93,1.36,-0.36,0.0,-0.06,77
0,0,VIX30D,21,YZ,10,-3.53,9.66,25.51,1.96,-0.37,0.0,-0.06,88
0,0,VIX30D,21,YZ,21,-1.34,8.01,17.81,1.36,-0.17,0.0,-0.05,93
0,0,VIX30D,21,YZ,63,-1.63,7.8,18.48,1.36,-0.21,0.0,-0.05,103
0,0,VIX30D,42,GK,3,7.15,13.26,22.13,1.36,0.54,-0.25,-1.99,277
0,0,VIX30D,42,GK,5,1.67,12.77,24.06,1.36,0.13,-0.13,-1.9,240
0,0,VIX30D,42,GK,10,-1.53,12.37,27.59,1.75,-0.12,-0.1,-1.85,196
0,0,VIX30D,42,GK,21,-1.57,11.28,23.41,1.62,-0.14,-0.05,-1.6,180
0,0,VIX30D,42,GK,63,0.23,10.48,23.14,1.36,0.02,-0.04,-1.27,173
0,0,VIX30D,42,HV,3,7.99,17.33,23.46,1.36,0.46,-1.26,-3.22,404
0,0,VIX30D,42,HV,5,-1.13,13.15,25.47,1.87,-0.09,-0.44,-2.28,243
0,0,VIX30D,42,HV,10,-3.53,10.43,28.86,1.86,-0.34,0.0,-0.08,148
0,0,VIX30D,42,HV,21,-1.9,7.87,19.79,2.13,-0.24,0.0,-0.05,106
0,0,VIX30D,42,HV,63,-2.92,6.91,17.64,1.36,-0.42,0.0,-0.04,86
0,0,VIX30D,42,YZ,3,-2.14,9.71,23.07,1.99,-0.22,0.0,-0.06,85
0,0,VIX30D,42,YZ,5,-3.88,9.76,24.03,1.99,-0.4,0.0,-0.06,80
0,0,VIX30D,42,YZ,10,-4.08,9.97,26.08,2.86,-0.41,0.0,-0.07,99
0,0,VIX30D,42,YZ,21,-2.23,8.64,18.87,1.36,-0.26,0.0,-0.06,111
0,0,VIX30D,42,YZ,63,-2.14,7.9,18.77,1.36,-0.27,0.0,-0.05,103
0,0,VIX30D,63,GK,3,7.29,13.86,19.91,0.68,0.53,-0.3,-2.08,284
0,0,VIX30D,63,GK,5,2.03,13.22,22.53,1.36,0.15,-0.18,-2.0,245
0,0,VIX30D,63,GK,10,-0.67,12.7,26.18,1.36,-0.05,-0.16,-1.93,206
0,0,VIX30D,63,GK,21,-1.31,11.98,21.83,2.13,-0.11,-0.09,-1.76,191
0,0,VIX30D,63,GK,63,0.5,10.65,21.11,1.36,0.05,-0.04,-1.3,174
0,0,VIX30D,63,HV,3,8.09,18.06,21.09,1.36,0.45,-1.44,-3.36,410
0,0,VIX30D,63,HV,5,0.1,13.49,24.02,1.86,0.01,-0.51,-2.32,254
0,0,VIX30D,63,HV,10,-3.25,10.97,28.29,1.7,-0.3,-0.02,-1.59,152
0,0,VIX30D,63,HV,21,-1.9,8.74,20.19,2.13,-0.22,0.0,-0.06,114
0,0,VIX30D,63,HV,63,-2.92,7.71,17.77,1.36,-0.38,0.0,-0.04,89
0,0,VIX30D,63,YZ,3,-2.15,10.21,22.89,1.36,-0.21,0.0,-0.06,91
0,0,VIX30D,63,YZ,5,-3.65,10.34,23.99,1.99,-0.35,0.0,-0.07,90
0,0,VIX30D,63,YZ,10,-4.07,10.47,25.17,2.86,-0.39,0.0,-0.07,104
0,0,VIX30D,63,YZ,21,-2.35,9.36,19.68,1.36,-0.25,0.0,-0.06,117
0,0,VIX30D,63,YZ,63,-1.99,8.5,17.99,1.36,-0.23,0.0,-0.05,107
0,0,VIX30D,84,GK,3,7.15,14.02,21.47,1.36,0.51,-0.34,-2.16,278
0,0,VIX30D,84,GK,5,2.44,13.35,23.82,1.36,0.18,-0.25,-2.06,242
0,0,VIX30D,84,GK,10,-0.73,12.88,27.63,1.36,-0.06,-0.22,-2.02,203
0,0,VIX30D,84,GK,21,-1.45,12.3,23.61,1.36,-0.12,-0.11,-1.87,193
0,0,VIX30D,84,GK,63,0.25,11.01,22.33,1.36,0.02,-0.05,-1.4,175
0,0,VIX30D,84,HV,3,4.7,18.55,22.85,1.38,0.25,-1.42,-3.49,416
0,0,VIX30D,84,HV,5,-0.57,13.9,25.04,2.11,-0.04,-0.64,-2.42,251
0,0,VIX30D,84,HV,10,-3.41,11.54,28.81,1.71,-0.3,-0.1,-1.72,157
0,0,VIX30D,84,HV,21,-2.06,9.37,21.59,1.36,-0.22,0.0,-0.06,112
0,0,VIX30D,84,HV,63,-3.52,8.3,19.66,1.36,-0.42,0.0,-0.05,88
0,0,VIX30D,84,YZ,3,-2.51,10.45,24.34,1.36,-0.24,0.0,-0.07,92
0,0,VIX30D,84,YZ,5,-3.92,10.71,25.26,1.36,-0.37,0.0,-0.07,90
0,0,VIX30D,84,YZ,10,-4.27,10.88,26.62,2.1,-0.39,0.0,-0.07,104
0,0,VIX30D,84,YZ,21,-2.94,9.98,21.84,1.36,-0.29,0.0,-0.07,116
0,0,VIX30D,84,YZ,63,-2.72,9.03,20.04,1.36,-0.3,0.0,-0.06,106
0,0,VIX30D,126,GK,3,7.79,14.21,21.9,0.86,0.55,-0.38,-2.27,291
0,0,VIX30D,126,GK,5,3.46,13.71,23.76,1.36,0.25,-0.24,-2.17,248
0,0,VIX30D,126,GK,10,0.27,13.32,27.57,1.36,0.02,-0.24,-2.17,217
0,0,VIX30D,126,GK,21,-0.35,12.86,23.38,1.36,-0.03,-0.14,-2.05,194
0,0,VIX30D,126,GK,63,1.37,11.55,22.54,1.36,0.12,-0.06,-1.57,176
0,0,VIX30D,126,HV,3,4.02,18.56,22.49,1.36,0.22,-1.54,-3.57,412
0,0,VIX30D,126,HV,5,-0.59,14.19,27.15,2.11,-0.04,-0.68,-2.57,258
0,0,VIX30D,126,HV,10,-2.82,11.87,28.97,1.71,-0.24,-0.13,-1.85,163
0,0,VIX30D,126,HV,21,-1.2,9.57,21.04,1.36,-0.13,0.0,-0.07,120
0,0,VIX30D,126,HV,63,-2.18,8.49,19.17,1.36,-0.26,0.0,-0.05,91
0,0,VIX30D,126,YZ,3,-1.82,10.81,23.82,1.36,-0.17,0.0,-0.07,92
0,0,VIX30D,126,YZ,5,-3.57,10.97,25.08,1.36,-0.33,0.0,-0.08,93
0,0,VIX30D,126,YZ,10,-3.39,11.07,26.08,1.36,-0.31,0.0,-0.08,113
0,0,VIX30D,126,YZ,21,-1.76,10.1,19.85,1.36,-0.17,0.0,-0.07,121
0,0,VIX30D,126,YZ,63,-1.43,9.3,19.26,1.36,-0.15,0.0,-0.06,114
0,0,VIX30D,252,GK,3,8.54,14.05,17.04,0.68,0.61,-0.38,-2.26,298
0,0,VIX30D,252,GK,5,5.32,13.44,19.08,0.81,0.4,-0.27,-2.15,259
0,0,VIX30D,252,GK,10,3.55,13.0,22.59,1.36,0.27,-0.23,-2.12,222
0,0,VIX30D,252,GK,21,2.51,12.84,19.01,1.03,0.2,-0.18,-2.1,211
0,0,VIX30D,252,GK,63,3.82,11.56,17.98,1.08,0.33,-0.09,-1.68,190
0,0,VIX30D,252,HV,3,2.73,18.0,19.07,1.31,0.15,-1.53,-3.46,421
0,0,VIX30D,252,HV,5,0.57,13.79,27.79,2.11,0.04,-0.71,-2.5,265
0,0,VIX30D,252,HV,10,0.0,11.65,24.25,1.7,-0.0,-0.14,-1.83,169
0,0,VIX30D,252,HV,21,0.96,9.65,17.48,1.43,0.1,0.0,-0.07,130
0,0,VIX30D,252,HV,63,0.38,8.76,15.79,1.32,0.04,0.0,-0.06,102
0,0,VIX30D,252,YZ,3,-0.12,10.29,19.33,1.36,-0.01,0.0,-0.07,96
0,0,VIX30D,252,YZ,5,-1.42,10.6,20.28,1.36,-0.13,0.0,-0.07,96
0,0,VIX30D,252,YZ,10,-1.11,10.74,21.36,1.36,-0.1,0.0,-0.08,114
0,0,VIX30D,252,YZ,21,0.7,9.99,16.14,1.36,0.07,0.0,-0.07,132
0,0,VIX30D,252,YZ,63,1.4,9.36,15.43,1.15,0.15,0.0,-0.06,119
0,0,VIX9D,21,GK,3,12.78,11.57,10.46,0.52,1.1,-0.22,-1.46,274
0,0,VIX9D,21,GK,5,9.34,9.95,9.47,0.49,0.94,-0.09,-1.19,220
0,0,VIX9D,21,GK,10,6.41,9.44,12.16,0.5,0.68,-0.03,-1.08,184
0,0,VIX9D,21,GK,21,5.3,8.85,9.62,0.75,0.6,-0.01,-0.97,154
0,0,VIX9D,21,GK,63,6.44,9.22,10.27,0.5,0.7,-0.02,-0.98,168
0,0,VIX9D,21,HV,3,13.08,16.97,14.48,1.34,0.77,-1.09,-2.96,393
0,0,VIX9D,21,HV,5,5.74,10.82,14.61,0.77,0.53,-0.38,-1.67,236
0,0,VIX9D,21,HV,10,2.21,8.34,15.45,1.4,0.27,0.0,-0.05,138
0,0,VIX9D,21,HV,21,2.29,6.57,9.57,1.15,0.35,0.0,-0.03,93
0,0,VIX9D,21,HV,63,0.86,5.67,7.79,1.32,0.15,0.0,-0.03,81
0,0,VIX9D,21,YZ,3,2.26,7.55,10.19,0.58,0.3,0.0,-0.04,80
0,0,VIX9D,21,YZ,5,1.23,7.77,11.35,1.36,0.16,0.0,-0.04,80
0,0,VIX9D,21,YZ,10,1.62,7.47,10.62,1.51,0.22,0.0,-0.04,91
0,0,VIX9D,21,YZ,21,2.41,6.95,9.39,0.86,0.35,0.0,-0.04,95
0,0,VIX9D,21,YZ,63,1.89,6.44,8.12,1.25,0.29,0.0,-0.04,101
0,0,VIX9D,42,GK,3,11.74,11.62,11.59,0.48,1.01,-0.23,-1.61,281
0,0,VIX9D,42,GK,5,6.63,10.66,13.3,0.68,0.62,-0.11,-1.48,227
0,0,VIX9D,42,GK,10,2.77,10.19,17.24,1.36,0.27,-0.1,-1.43,194
0,0,VIX9D,42,GK,21,1.96,9.45,13.28,0.86,0.21,-0.02,-1.26,175
0,0,VIX9D,42,GK,63,3.27,8.69,12.64,0.66,0.38,-0.04,-1.01,170
0,0,VIX9D,42,HV,3,11.4,16.85,14.9,1.22,0.68,-1.17,-3.02,404
0,0,VIX9D,42,HV,5,3.86,11.25,16.39,1.57,0.34,-0.39,-1.89,242
0,0,VIX9D,42,HV,10,-0.23,8.77,19.11,1.7,-0.03,-0.02,-1.23,146
0,0,VIX9D,42,HV,21,0.02,6.46,12.67,1.4,0.0,0.0,-0.04,101
0,0,VIX9D,42,HV,63,-0.72,5.15,9.34,1.36,-0.14,0.0,-0.03,79
0,0,VIX9D,42,YZ,3,1.29,7.86,12.16,0.89,0.16,0.0,-0.04,81
0,0,VIX9D,42,YZ,5,-0.77,8.07,14.92,1.99,-0.09,0.0,-0.05,85
0,0,VIX9D,42,YZ,10,-1.08,7.81,15.57,2.86,-0.14,0.0,-0.05,95
0,0,VIX9D,42,YZ,21,-0.16,7.02,12.09,1.36,-0.02,0.0,-0.04,104
0,0,VIX9D,42,YZ,63,-0.13,6.08,9.79,1.36,-0.02,0.0,-0.04,100
0,0,VIX9D,63,GK,3,10.63,12.45,12.08,0.63,0.85,-0.27,-1.77,282
0,0,VIX9D,63,GK,5,5.53,11.58,14.62,0.68,0.48,-0.17,-1.65,241
0,0,VIX9D,63,GK,10,1.72,11.09,18.86,1.36,0.16,-0.11,-1.62,199
0,0,VIX9D,63,GK,21,0.27,10.55,15.01,2.13,0.03,-0.05,-1.5,186
0,0,VIX9D,63,GK,63,2.33,9.19,13.23,0.66,0.25,-0.05,-1.08,176
0,0,VIX9D,63,HV,3,10.0,17.65,16.69,1.37,0.57,-1.18,-3.19,412
0,0,VIX9D,63,HV,5,3.98,11.94,17.47,1.31,0.33,-0.46,-1.98,246
0,0,VIX9D,63,HV,10,-1.27,9.82,21.3,1.71,-0.13,-0.03,-1.39,150
0,0,VIX9D,63,HV,21,-0.65,7.47,14.94,1.62,-0.09,0.0,-0.05,110
0,0,VIX9D,63,HV,63,-1.66,6.17,12.09,1.36,-0.27,0.0,-0.03,82
0,0,VIX9D,63,YZ,3,0.27,8.82,15.18,1.99,0.03,0.0,-0.05,88
0,0,VIX9D,63,YZ,5,-1.73,8.91,17.22,1.99,-0.19,0.0,-0.06,88
0,0,VIX9D,63,YZ,10,-1.99,8.75,17.68,2.86,-0.23,0.0,-0.06,100
0,0,VIX9D,63,YZ,21,-1.45,7.99,15.31,2.13,-0.18,0.0,-0.05,106
0,0,VIX9D,63,YZ,63,-0.6,6.95,11.1,1.36,-0.09,0.0,-0.04,104
0,0,VIX9D,84,GK,3,9.69,12.76,13.74,0.68,0.76,-0.3,-1.85,286
0,0,VIX9D,84,GK,5,4.88,11.85,15.84,0.68,0.41,-0.23,-1.73,239
0,0,VIX9D,84,GK,10,1.76,11.36,19.48,1.36,0.16,-0.2,-1.69,206
0,0,VIX9D,84,GK,21,0.08,10.94,16.66,1.36,0.01,-0.1,-1.6,186
0,0,VIX9D,84,GK,63,2.05,9.68,13.68,0.52,0.21,-0.05,-1.17,174
0,0,VIX9D,84,HV,3,6.6,18.1,17.29,1.37,0.36,-1.31,-3.34,410
0,0,VIX9D,84,HV,5,2.86,12.6,18.17,1.41,0.23,-0.51,-2.11,248
0,0,VIX9D,84,HV,10,-1.52,10.3,21.44,1.71,-0.15,-0.08,-1.5,157
0,0,VIX9D,84,HV,21,-0.98,8.23,16.2,1.36,-0.12,0.0,-0.05,110
0,0,VIX9D,84,HV,63,-2.27,7.0,14.47,1.36,-0.32,0.0,-0.04,83
0,0,VIX9D,84,YZ,3,-0.04,9.32,16.58,1.36,-0.0,0.0,-0.06,90
0,0,VIX9D,84,YZ,5,-2.15,9.45,18.44,1.36,-0.23,0.0,-0.06,87
0,0,VIX9D,84,YZ,10,-2.05,9.23,18.26,1.96,-0.22,0.0,-0.06,102
0,0,VIX9D,84,YZ,21,-1.76,8.7,16.74,1.36,-0.2,0.0,-0.06,111
0,0,VIX9D,84,YZ,63,-1.0,7.75,12.1,1.29,-0.13,0.0,-0.05,104
0,0,VIX9D,126,GK,3,9.29,12.81,13.97,0.86,0.73,-0.31,-1.96,287
0,0,VIX9D,126,GK,5,4.69,12.13,15.92,0.86,0.39,-0.23,-1.85,248
0,0,VIX9D,126,GK,10,1.77,11.73,19.43,1.36,0.15,-0.19,-1.83,212
0,0,VIX9D,126,GK,21,0.11,11.22,16.1,0.86,0.01,-0.12,-1.75,192
0,0,VIX9D,126,GK,63,2.33,10.03,13.0,0.49,0.23,-0.05,-1.31,171
0,0,VIX9D,126,HV,3,4.06,17.93,15.82,1.36,0.23,-1.57,-3.44,415
0,0,VIX9D,126,HV,5,1.54,12.79,19.49,1.7,0.12,-0.61,-2.26,259
0,0,VIX9D,126,HV,10,-1.97,10.69,21.33,1.71,-0.18,-0.06,-1.63,164
0,0,VIX9D,126,HV,21,-1.43,8.34,16.04,2.5,-0.17,0.0,-0.06,115
0,0,VIX9D,126,HV,63,-2.17,7.11,13.78,1.36,-0.31,0.0,-0.04,90
0,0,VIX9D,126,YZ,3,-0.5,9.42,17.05,1.36,-0.05,0.0,-0.06,90
0,0,VIX9D,126,YZ,5,-2.48,9.63,18.48,1.36,-0.26,0.0,-0.07,91
0,0,VIX9D,126,YZ,10,-2.41,9.47,20.18,1.36,-0.25,0.0,-0.07,110
0,0,VIX9D,126,YZ,21,-1.62,8.79,17.19,1.36,-0.18,0.0,-0.06,117
0,0,VIX9D,126,YZ,63,-0.9,7.79,11.86,1.29,-0.12,0.0,-0.05,108
0,0,VIX9D,252,GK,3,8.76,12.83,15.48,0.81,0.68,-0.36,-2.04,295
0,0,VIX9D,252,GK,5,5.42,12.16,17.34,0.86,0.45,-0.26,-1.93,252
0,0,VIX9D,252,GK,10,3.43,11.55,16.2,0.86,0.3,-0.23,-1.87,221
0,0,VIX9D,252,GK,21,1.76,11.24,16.27,1.03,0.16,-0.12,-1.84,199
0,0,VIX9D,252,GK,63,3.43,10.17,11.04,0.73,0.34,-0.07,-1.46,183
0,0,VIX9D,252,HV,3,2.14,17.37,15.08,1.22,0.12,-1.44,-3.35,420
0,0,VIX9D,252,HV,5,1.24,12.69,22.98,2.11,0.1,-0.67,-2.31,265
0,0,VIX9D,252,HV,10,-0.19,10.56,18.54,1.7,-0.02,-0.14,-1.68,170
0,0,VIX9D,252,HV,21,0.32,8.43,13.27,2.5,0.04,0.0,-0.06,126
0,0,VIX9D,252,HV,63,-0.08,7.47,10.96,1.36,-0.01,0.0,-0.05,99
0,0,VIX9D,252,YZ,3,0.16,9.08,13.87,0.66,0.02,0.0,-0.06,94
0,0,VIX9D,252,YZ,5,-1.42,9.46,16.69,1.36,-0.15,0.0,-0.07,95
0,0,VIX9D,252,YZ,10,-0.69,9.33,17.53,1.36,-0.07,0.0,-0.07,110
0,0,VIX9D,252,YZ,21,0.04,8.77,15.7,1.36,0.0,0.0,-0.07,130
0,0,VIX9D,252,YZ,63,1.04,8.07,9.79,1.04,0.13,0.0,-0.05,116
0,2,VIX30D,21,GK,3,2.71,5.58,14.08,1.86,0.49,0.0,-0.06,608
0,2,VIX30D,21,GK,5,1.32,5.37,12.03,1.86,0.25,0.0,-0.05,580
0,2,VIX30D,21,GK,10,1.16,4.74,10.51,1.35,0.24,0.0,-0.04,539
0,2,VIX30D,21,GK,21,0.44,4.42,9.74,1.35,0.1,0.0,-0.03,479
0,2,VIX30D,21,GK,63,2.05,5.0,9.63,1.64,0.41,0.0,-0.03,394
0,2,VIX30D,21,HV,3,6.61,5.97,8.55,1.35,1.11,0.0,-0.06,604
0,2,VIX30D,21,HV,5,0.62,4.97,10.42,1.86,0.12,0.0,-0.04,464
0,2,VIX30D,21,HV,10,-1.75,4.93,11.45,2.4,-0.35,0.0,-0.03,338
0,2,VIX30D,21,HV,21,-1.29,4.17,8.76,1.35,-0.31,0.0,-0.02,244
0,2,VIX30D,21,HV,63,-0.45,3.51,7.37,1.29,-0.13,0.0,-0.01,149
0,2,VIX30D,21,YZ,3,-0.16,3.71,7.97,1.35,-0.04,0.0,-0.01,220
0,2,VIX30D,21,YZ,5,-1.12,4.04,8.63,1.86,-0.28,0.0,-0.02,256
0,2,VIX30D,21,YZ,10,-1.23,4.31,9.11,1.51,-0.29,0.0,-0.02,260
0,2,VIX30D,21,YZ,21,-1.24,4.17,9.13,1.35,-0.3,0.0,-0.02,225
0,2,VIX30D,21,YZ,63,-0.42,4.25,9.98,1.29,-0.1,0.0,-0.02,188
0,2,VIX30D,42,GK,3,1.65,5.62,15.71,1.86,0.29,0.0,-0.07,634
0,2,VIX30D,42,GK,5,1.03,5.47,13.34,1.86,0.19,0.0,-0.06,607
0,2,VIX30D,42,GK,10,0.75,5.24,11.83,1.35,0.14,0.0,-0.05,569
0,2,VIX30D,42,GK,21,-0.27,4.88,10.5,1.35,-0.06,0.0,-0.04,519
0,2,VIX30D,42,GK,63,-0.01,4.6,10.57,1.83,-0.0,0.0,-0.03,413
0,2,VIX30D,42,HV,3,4.18,6.31,9.71,1.35,0.66,0.0,-0.07,632
0,2,VIX30D,42,HV,5,0.03,5.18,11.0,1.86,0.01,0.0,-0.04,482
0,2,VIX30D,42,HV,10,-2.81,5.62,13.61,2.7,-0.5,0.0,-0.04,361
0,2,VIX30D,42,HV,21,-2.04,4.51,10.1,2.7,-0.45,0.0,-0.02,262
0,2,VIX30D,42,HV,63,-1.3,3.69,8.94,1.29,-0.35,0.0,-0.01,153
0,2,VIX30D,42,YZ,3,-0.21,3.57,7.9,1.35,-0.06,0.0,-0.01,231
0,2,VIX30D,42,YZ,5,-1.09,4.07,9.32,1.86,-0.27,0.0,-0.02,269
0,2,VIX30D,42,YZ,10,-1.42,4.51,9.96,1.55,-0.31,0.0,-0.02,287
0,2,VIX30D,42,YZ,21,-1.58,4.31,9.92,1.29,-0.37,0.0,-0.02,252
0,2,VIX30D,42,YZ,63,-1.4,4.19,10.44,1.29,-0.33,0.0,-0.02,187
0,2,VIX30D,63,GK,3,1.47,6.36,17.5,1.86,0.23,0.0,-0.07,642
0,2,VIX30D,63,GK,5,0.66,6.18,15.34,1.86,0.11,0.0,-0.07,620
0,2,VIX30D,63,GK,10,0.39,6.18,13.77,1.35,0.06,0.0,-0.05,583
0,2,VIX30D,63,GK,21,-0.07,5.93,12.25,1.35,-0.01,0.0,-0.05,531
0,2,VIX30D,63,GK,63,-0.25,5.31,12.45,1.29,-0.05,0.0,-0.03,419
0,2,VIX30D,63,HV,3,4.09,6.58,12.71,1.35,0.62,0.0,-0.08,645
0,2,VIX30D,63,HV,5,-0.15,5.9,14.01,1.86,-0.03,0.0,-0.05,489
0,2,VIX30D,63,HV,10,-3.2,6.65,18.11,2.7,-0.48,0.0,-0.04,369
0,2,VIX30D,63,HV,21,-2.31,5.52,13.17,2.7,-0.42,0.0,-0.03,279
0,2,VIX30D,63,HV,63,-1.71,4.24,10.38,1.29,-0.4,0.0,-0.01,160
0,2,VIX30D,63,YZ,3,-0.52,4.54,9.7,1.35,-0.11,0.0,-0.01,230
0,2,VIX30D,63,YZ,5,-1.29,4.96,11.75,1.86,-0.26,0.0,-0.02,274
0,2,VIX30D,63,YZ,10,-1.63,5.34,12.51,1.29,-0.31,0.0,-0.02,297
0,2,VIX30D,63,YZ,21,-1.86,5.28,12.52,1.29,-0.35,0.0,-0.02,263
0,2,VIX30D,63,YZ,63,-2.03,5.13,12.97,1.29,-0.39,0.0,-0.02,195
0,2,VIX30D,84,GK,3,1.76,6.69,17.91,1.86,0.26,0.0,-0.08,648
0,2,VIX30D,84,GK,5,0.75,6.6,15.6,1.86,0.11,0.0,-0.07,628
0,2,VIX30D,84,GK,10,0.1,7.0,14.74,1.35,0.01,0.0,-0.06,589
0,2,VIX30D,84,GK,21,-0.18,6.59,13.1,1.35,-0.03,0.0,-0.05,534
0,2,VIX30D,84,GK,63,-0.4,5.81,13.59,1.29,-0.07,0.0,-0.03,425
0,2,VIX30D,84,HV,3,3.52,7.01,13.93,1.35,0.5,0.0,-0.08,648
0,2,VIX30D,84,HV,5,-0.47,6.52,14.75,1.86,-0.07,0.0,-0.05,494
0,2,VIX30D,84,HV,10,-3.62,7.48,20.71,2.7,-0.48,0.0,-0.05,374
0,2,VIX30D,84,HV,21,-2.58,6.19,15.05,2.7,-0.42,0.0,-0.03,287
0,2,VIX30D,84,HV,63,-1.98,4.75,11.46,1.29,-0.42,0.0,-0.02,164
0,2,VIX30D,84,YZ,3,-0.71,5.06,10.79,1.35,-0.14,0.0,-0.02,230
0,2,VIX30D,84,YZ,5,-1.37,5.49,13.03,1.86,-0.25,0.0,-0.02,273
0,2,VIX30D,84,YZ,10,-1.62,5.82,13.58,1.29,-0.28,0.0,-0.03,303
0,2,VIX30D,84,YZ,21,-2.13,5.94,13.73,1.29,-0.36,0.0,-0.03,269
0,2,VIX30D,84,YZ,63,-2.35,5.68,14.31,1.29,-0.41,0.0,-0.02,200
0,2,VIX30D,126,GK,3,2.82,6.27,15.9,1.86,0.45,0.0,-0.07,657
0,2,VIX30D,126,GK,5,1.36,6.36,14.75,1.86,0.21,0.0,-0.07,635
0,2,VIX30D,126,GK,10,0.83,6.87,13.0,1.35,0.12,0.0,-0.06,584
0,2,VIX30D,126,GK,21,0.28,6.73,11.56,1.35,0.04,0.0,-0.05,540
0,2,VIX30D,126,GK,63,0.67,5.45,11.92,1.29,0.12,0.0,-0.03,423
0,2,VIX30D,126,HV,3,4.51,6.49,11.8,1.35,0.69,0.0,-0.08,653
0,2,VIX30D,126,HV,5,0.16,6.33,13.68,1.86,0.03,0.0,-0.05,505
0,2,VIX30D,126,HV,10,-3.29,7.56,20.3,2.7,-0.43,0.0,-0.05,380
0,2,VIX30D,126,HV,21,-2.17,6.19,14.38,2.7,-0.35,0.0,-0.03,292
0,2,VIX30D,126,HV,63,-1.46,4.58,10.41,1.29,-0.32,0.0,-0.02,167
0,2,VIX30D,126,YZ,3,-0.14,4.65,9.52,1.35,-0.03,0.0,-0.01,237
0,2,VIX30D,126,YZ,5,-0.57,5.05,11.26,1.86,-0.11,0.0,-0.02,281
0,2,VIX30D,126,YZ,10,-1.02,5.51,12.24,1.29,-0.18,0.0,-0.03,311
0,2,VIX30D,126,YZ,21,-1.41,5.64,12.13,1.29,-0.25,0.0,-0.03,279
0,2,VIX30D,126,YZ,63,-1.71,5.3,12.73,1.29,-0.32,0.0,-0.02,202
0,2,VIX30D,252,GK,3,3.45,5.21,13.19,1.86,0.66,0.0,-0.06,657
0,2,VIX30D,252,GK,5,2.72,5.14,11.6,1.86,0.53,0.0,-0.06,644
0,2,VIX30D,252,GK,10,2.55,5.29,10.2,1.35,0.48,0.0,-0.05,598
0,2,VIX30D,252,GK,21,2.16,5.24,9.28,1.35,0.41,0.0,-0.05,552
0,2,VIX30D,252,GK,63,1.7,4.73,9.74,1.29,0.36,0.0,-0.03,442
0,2,VIX30D,252,HV,3,4.2,5.91,9.15,0.79,0.71,0.0,-0.07,664
0,2,VIX30D,252,HV,5,0.78,5.2,11.05,1.86,0.15,0.0,-0.05,521
0,2,VIX30D,252,HV,10,-2.32,6.14,13.98,3.92,-0.38,0.0,-0.05,388
0,2,VIX30D,252,HV,21,-0.73,4.85,10.04,1.64,-0.15,0.0,-0.03,304
0,2,VIX30D,252,HV,63,-0.5,3.71,7.82,1.29,-0.13,0.0,-0.01,183
0,2,VIX30D,252,YZ,3,0.17,3.67,7.22,1.35,0.05,0.0,-0.01,240
0,2,VIX30D,252,YZ,5,-0.01,4.19,9.24,1.86,-0.0,0.0,-0.02,283
0,2,VIX30D,252,YZ,10,0.16,4.51,9.89,1.29,0.03,0.0,-0.02,315
0,2,VIX30D,252,YZ,21,0.05,4.64,9.87,1.29,0.01,0.0,-0.02,292
0,2,VIX30D,252,YZ,63,-0.66,4.5,10.52,1.29,-0.15,0.0,-0.02,220
0,2,VIX9D,21,GK,3,4.68,4.62,8.41,1.86,1.01,0.0,-0.05,624
0,2,VIX9D,21,GK,5,3.36,4.11,7.12,1.86,0.82,0.0,-0.04,595
0,2,VIX9D,21,GK,10,3.06,3.22,5.23,1.35,0.95,0.0,-0.02,555
0,2,VIX9D,21,GK,21,2.35,3.09,4.47,1.03,0.76,0.0,-0.02,498
0,2,VIX9D,21,GK,63,4.23,3.95,3.65,1.03,1.07,0.0,-0.02,407
0,2,VIX9D,21,HV,3,7.88,5.17,4.85,0.3,1.52**,0.0,-0.05,618
0,2,VIX9D,21,HV,5,2.78,3.58,4.25,1.86,0.78,0.0,-0.03,474
0,2,VIX9D,21,HV,10,0.39,3.39,4.04,1.38,0.11,0.0,-0.02,342
0,2,VIX9D,21,HV,21,0.69,2.81,3.64,1.03,0.25,0.0,-0.01,250
0,2,VIX9D,21,HV,63,1.08,2.54,2.98,1.03,0.42,0.0,-0.01,147
