DTE,OTM,VIX TYPE,VIX MEMORY,ESTIMATOR,ESTIMATOR MEMORY,aRC,aSD,MD,MLD,IR,VaR,CVaR,N
5,2,VIX30D,42,GK,3,13.38,6.17,3.64,0.1,2.17,-0.26,-1.04,174
5,2,VIX30D,42,GK,5,12.11,6.19,3.6,0.15,1.96,-0.26,-1.07,176
5,2,VIX30D,42,GK,10,10.03,6.45,3.64,0.25,1.56,-0.26,-1.15,177
5,2,VIX30D,42,GK,21,10.61,6.24,4.4,0.14,1.7,-0.26,-1.11,174
5,2,VIX30D,42,GK,63,9.62,6.58,5.04,0.14,1.46,-0.26,-1.21,179
5,2,VIX30D,42,HV,3,9.03,6.85,5.54,0.13,1.32,-0.26,-1.31,166
5,2,VIX30D,42,HV,5,9.66,6.42,3.64,0.17,1.51,-0.24,-1.12,165
5,2,VIX30D,42,HV,10,8.69,5.54,3.59,0.15,1.57,-0.24,-0.89,161
5,2,VIX30D,42,HV,21,8.73,5.45,3.6,0.15,1.6,-0.19,-0.82,161
5,2,VIX30D,42,HV,63,7.24,5.25,3.18,0.17,1.38,-0.18,-0.85,160
5,2,VIX30D,42,YZ,3,9.2,5.27,3.57,0.05,1.75,-0.14,-0.72,126
5,2,VIX30D,42,YZ,5,6.96,5.51,3.63,0.08,1.26,-0.2,-0.84,147
5,2,VIX30D,42,YZ,10,6.61,5.56,3.65,0.18,1.19,-0.24,-0.87,158
5,2,VIX30D,42,YZ,21,7.42,5.75,4.15,0.14,1.29,-0.19,-0.94,160
5,2,VIX30D,42,YZ,63,6.28,5.39,3.68,0.13,1.16,-0.17,-0.89,154
5,2,VIX30D,63,GK,3,12.95,6.43,4.32,0.15,2.01,-0.24,-1.01,176
5,2,VIX30D,63,GK,5,12.99,6.47,4.33,0.18,2.01,-0.31,-1.03,176
5,2,VIX30D,63,GK,10,11.21,6.6,4.37,0.22,1.7,-0.33,-1.08,179
5,2,VIX30D,63,GK,21,9.75,6.79,5.43,0.17,1.44,-0.32,-1.17,176
5,2,VIX30D,63,GK,63,8.58,7.01,5.73,0.17,1.23,-0.33,-1.26,181
5,2,VIX30D,63,HV,3,9.33,7.25,6.66,0.11,1.29,-0.27,-1.28,166
5,2,VIX30D,63,HV,5,10.52,6.57,4.38,0.19,1.6,-0.23,-1.06,163
5,2,VIX30D,63,HV,10,9.83,5.95,4.22,0.2,1.65,-0.21,-0.88,163
5,2,VIX30D,63,HV,21,9.01,5.96,4.36,0.17,1.51,-0.2,-0.85,159
5,2,VIX30D,63,HV,63,7.36,5.44,3.66,0.25,1.35,-0.19,-0.83,161
5,2,VIX30D,63,YZ,3,8.63,6.02,4.35,0.04,1.43,-0.15,-0.8,124
5,2,VIX30D,63,YZ,5,8.21,6.02,4.38,0.08,1.36,-0.17,-0.82,149
5,2,VIX30D,63,YZ,10,7.86,6.02,4.4,0.2,1.31,-0.2,-0.85,156
5,2,VIX30D,63,YZ,21,7.71,6.22,4.79,0.17,1.24,-0.2,-0.95,160
5,2,VIX30D,63,YZ,63,5.95,5.92,4.48,0.19,1.01,-0.16,-0.92,154
5,2,VIX30D,84,GK,3,10.88,6.93,4.7,0.25,1.57,-0.25,-1.12,177
5,2,VIX30D,84,GK,5,9.88,7.06,4.74,0.26,1.4,-0.29,-1.21,177
5,2,VIX30D,84,GK,10,8.08,7.16,4.71,0.3,1.13,-0.3,-1.26,179
5,2,VIX30D,84,GK,21,6.82,7.47,5.93,0.26,0.91,-0.3,-1.36,176
5,2,VIX30D,84,GK,63,5.12,7.73,6.52,0.29,0.66,-0.3,-1.47,181
5,2,VIX30D,84,HV,3,7.01,7.73,7.19,0.22,0.91,-0.23,-1.4,169
5,2,VIX30D,84,HV,5,8.38,6.99,4.65,0.29,1.2,-0.23,-1.14,164
5,2,VIX30D,84,HV,10,8.45,6.19,4.7,0.28,1.36,-0.2,-0.91,164
5,2,VIX30D,84,HV,21,6.61,6.61,4.76,0.29,1.0,-0.19,-1.02,160
5,2,VIX30D,84,HV,63,4.46,6.24,4.24,0.29,0.71,-0.21,-1.02,161
5,2,VIX30D,84,YZ,3,7.74,6.31,4.71,0.04,1.23,-0.11,-0.85,124
5,2,VIX30D,84,YZ,5,7.05,6.36,4.74,0.07,1.11,-0.17,-0.88,152
5,2,VIX30D,84,YZ,10,6.65,6.26,4.68,0.28,1.06,-0.23,-0.89,159
5,2,VIX30D,84,YZ,21,4.97,6.82,5.21,0.28,0.73,-0.22,-1.13,161
5,2,VIX30D,84,YZ,63,4.31,6.24,4.69,0.28,0.69,-0.18,-1.05,154
5,2,VIX30D,126,GK,3,12.63,6.08,4.15,0.25,2.08,-0.39,-0.98,183
5,2,VIX30D,126,GK,5,11.68,6.2,4.19,0.26,1.88,-0.39,-1.04,183
5,2,VIX30D,126,GK,10,10.17,6.24,4.15,0.31,1.63,-0.42,-1.06,185
5,2,VIX30D,126,GK,21,8.78,6.58,5.36,0.26,1.33,-0.39,-1.18,182
5,2,VIX30D,126,GK,63,8.07,6.6,5.43,0.29,1.22,-0.42,-1.21,187
5,2,VIX30D,126,HV,3,8.66,6.88,6.58,0.19,1.26,-0.36,-1.24,175
5,2,VIX30D,126,HV,5,10.12,6.06,4.14,0.29,1.67,-0.3,-0.99,169
5,2,VIX30D,126,HV,10,9.78,5.71,4.16,0.29,1.71,-0.24,-0.87,166
5,2,VIX30D,126,HV,21,8.53,5.8,4.2,0.29,1.47,-0.27,-0.87,168
5,2,VIX30D,126,HV,63,7.47,5.08,3.29,0.29,1.47,-0.3,-0.81,165
5,2,VIX30D,126,YZ,3,8.68,5.6,4.17,0.04,1.55,-0.11,-0.77,128
5,2,VIX30D,126,YZ,5,8.19,5.69,4.11,0.08,1.44,-0.19,-0.82,159
5,2,VIX30D,126,YZ,10,8.26,5.66,4.2,0.28,1.46,-0.26,-0.81,165
5,2,VIX30D,126,YZ,21,6.81,6.09,4.71,0.28,1.12,-0.33,-1.0,167
5,2,VIX30D,126,YZ,63,6.52,5.4,4.02,0.28,1.21,-0.31,-0.91,158
5,2,VIX30D,252,GK,3,14.74,5.72,3.01,0.36,2.58,-0.44,-1.0,182
5,2,VIX30D,252,GK,5,13.94,5.82,3.68,0.36,2.39,-0.49,-1.06,182
5,2,VIX30D,252,GK,10,12.66,6.01,4.47,0.36,2.11,-0.52,-1.11,184
5,2,VIX30D,252,GK,21,11.39,6.09,4.63,0.36,1.87,-0.52,-1.14,181
5,2,VIX30D,252,GK,63,10.5,6.2,5.18,0.36,1.69,-0.57,-1.18,186
5,2,VIX30D,252,HV,3,13.47,5.97,4.16,0.33,2.25,-0.32,-1.11,174
5,2,VIX30D,252,HV,5,13.03,5.62,3.1,0.33,2.32,-0.37,-0.98,171
5,2,VIX30D,252,HV,10,13.52,4.95,2.57,0.33,2.73,-0.26,-0.81,167
5,2,VIX30D,252,HV,21,10.51,5.36,4.0,0.36,1.96,-0.31,-0.92,164
5,2,VIX30D,252,HV,63,8.99,5.35,4.09,0.36,1.68,-0.29,-0.91,163
5,2,VIX30D,252,YZ,3,13.1,4.5,2.58,0.1,2.91,-0.14,-0.63,133
5,2,VIX30D,252,YZ,5,12.13,4.63,2.59,0.27,2.62,-0.28,-0.68,158
5,2,VIX30D,252,YZ,10,10.79,4.76,2.62,0.33,2.26,-0.28,-0.76,165
5,2,VIX30D,252,YZ,21,9.82,5.52,4.29,0.36,1.78,-0.37,-0.93,164
5,2,VIX30D,252,YZ,63,9.02,5.27,3.98,0.36,1.71,-0.3,-0.92,157
5,2,VIX9D,21,GK,3,17.66,6.19,3.04,0.09,2.85,-0.32,-1.06,171
5,2,VIX9D,21,GK,5,16.01,6.11,2.85,0.1,2.62,-0.35,-1.08,171
5,2,VIX9D,21,GK,10,13.63,6.18,3.09,0.19,2.2,-0.33,-1.08,172
5,2,VIX9D,21,GK,21,12.24,6.08,3.27,0.15,2.01,-0.35,-1.12,170
5,2,VIX9D,21,GK,63,12.24,6.32,3.41,0.13,1.94,-0.36,-1.18,175
5,2,VIX9D,21,HV,3,13.0,6.54,3.9,0.06,1.99,-0.35,-1.24,164
5,2,VIX9D,21,HV,5,11.8,6.22,3.01,0.15,1.9,-0.28,-1.11,160
5,2,VIX9D,21,HV,10,11.97,4.82,2.27,0.13,2.48,-0.25,-0.81,158
5,2,VIX9D,21,HV,21,10.45,5.15,2.6,0.17,2.03,-0.22,-0.82,154
5,2,VIX9D,21,HV,63,7.93,5.37,2.91,0.16,1.48,-0.29,-0.85,156
5,2,VIX9D,21,YZ,3,11.89,4.25,2.27,0.06,2.8,-0.17,-0.62,124
5,2,VIX9D,21,YZ,5,10.84,4.35,2.28,0.06,2.49,-0.22,-0.7,141
5,2,VIX9D,21,YZ,10,8.47,4.82,2.32,0.15,1.76,-0.2,-0.81,151
5,2,VIX9D,21,YZ,21,7.92,5.46,2.9,0.19,1.45,-0.25,-0.92,156
5,2,VIX9D,21,YZ,63,5.86,5.43,2.91,0.15,1.08,-0.28,-0.91,149
5,2,VIX9D,42,GK,3,14.41,6.14,4.06,0.1,2.35,-0.25,-1.03,174
5,2,VIX9D,42,GK,5,12.89,6.2,4.11,0.14,2.08,-0.26,-1.07,175
5,2,VIX9D,42,GK,10,11.38,6.22,4.06,0.15,1.83,-0.24,-1.09,177
5,2,VIX9D,42,GK,21,10.04,6.4,5.26,0.13,1.57,-0.26,-1.17,175
5,2,VIX9D,42,GK,63,8.81,6.53,5.45,0.13,1.35,-0.26,-1.24,178
5,2,VIX9D,42,HV,3,9.59,6.95,6.47,0.08,1.38,-0.26,-1.32,163
5,2,VIX9D,42,HV,5,10.36,6.23,4.03,0.14,1.66,-0.24,-1.09,163
5,2,VIX9D,42,HV,10,9.87,5.63,4.1,0.15,1.75,-0.2,-0.88,159
5,2,VIX9D,42,HV,21,9.39,5.49,4.04,0.13,1.71,-0.17,-0.82,159
5,2,VIX9D,42,HV,63,5.98,4.87,3.38,0.14,1.23,-0.22,-0.81,159
5,2,VIX9D,42,YZ,3,7.82,5.37,4.07,0.07,1.45,-0.15,-0.77,123
5,2,VIX9D,42,YZ,5,7.28,5.52,4.02,0.07,1.32,-0.19,-0.85,146
5,2,VIX9D,42,YZ,10,6.82,5.55,4.11,0.17,1.23,-0.22,-0.87,154
5,2,VIX9D,42,YZ,21,6.33,5.8,4.6,0.14,1.09,-0.18,-0.97,157
5,2,VIX9D,42,YZ,63,3.16,5.38,4.35,0.14,0.59,-0.17,-0.94,152
5,2,VIX9D,63,GK,3,11.84,6.48,4.68,0.14,1.83,-0.25,-1.06,179
5,2,VIX9D,63,GK,5,10.12,6.54,4.66,0.18,1.55,-0.28,-1.13,179
5,2,VIX9D,63,GK,10,9.36,6.55,4.68,0.19,1.43,-0.27,-1.13,182
5,2,VIX9D,63,GK,21,8.08,6.78,5.93,0.17,1.19,-0.28,-1.21,179
5,2,VIX9D,63,GK,63,5.74,7.08,6.53,0.17,0.81,-0.27,-1.33,184
5,2,VIX9D,63,HV,3,7.73,7.35,7.26,0.1,1.05,-0.22,-1.34,168
5,2,VIX9D,63,HV,5,9.15,6.45,4.68,0.15,1.42,-0.21,-1.07,165
5,2,VIX9D,63,HV,10,8.7,6.0,4.7,0.15,1.45,-0.19,-0.87,162
5,2,VIX9D,63,HV,21,6.73,6.09,4.69,0.18,1.11,-0.19,-0.95,161
5,2,VIX9D,63,HV,63,4.18,5.08,3.74,0.19,0.82,-0.18,-0.84,163
5,2,VIX9D,63,YZ,3,6.55,5.99,4.68,0.07,1.09,-0.15,-0.84,124
5,2,VIX9D,63,YZ,5,6.02,6.04,4.7,0.1,1.0,-0.17,-0.88,152
5,2,VIX9D,63,YZ,10,6.07,5.92,4.63,0.18,1.02,-0.21,-0.88,156
5,2,VIX9D,63,YZ,21,4.43,6.17,5.3,0.19,0.72,-0.22,-1.04,162
5,2,VIX9D,63,YZ,63,2.67,5.35,4.56,0.19,0.5,-0.19,-0.91,157
5,2,VIX9D,84,GK,3,9.3,6.98,4.92,0.19,1.33,-0.32,-1.19,177
5,2,VIX9D,84,GK,5,8.63,7.07,4.96,0.21,1.22,-0.33,-1.24,177
5,2,VIX9D,84,GK,10,7.03,7.12,4.92,0.25,0.99,-0.36,-1.28,180
5,2,VIX9D,84,GK,21,4.18,7.48,6.3,0.25,0.56,-0.32,-1.44,177
5,2,VIX9D,84,GK,63,3.36,7.71,6.85,0.25,0.44,-0.35,-1.48,182
5,2,VIX9D,84,HV,3,5.01,7.85,7.62,0.15,0.64,-0.24,-1.46,168
5,2,VIX9D,84,HV,5,7.27,6.98,4.98,0.19,1.04,-0.23,-1.18,165
5,2,VIX9D,84,HV,10,7.64,6.28,4.98,0.19,1.22,-0.2,-0.92,164
5,2,VIX9D,84,HV,21,4.99,6.54,4.82,0.21,0.76,-0.19,-1.05,162
5,2,VIX9D,84,HV,63,1.75,6.05,4.33,0.3,0.29,-0.19,-1.05,161
5,2,VIX9D,84,YZ,3,6.13,6.16,4.94,0.09,1.0,-0.15,-0.84,124
5,2,VIX9D,84,YZ,5,5.59,6.23,4.97,0.1,0.9,-0.2,-0.88,152
5,2,VIX9D,84,YZ,10,5.36,6.29,4.99,0.2,0.85,-0.21,-0.91,157
5,2,VIX9D,84,YZ,21,2.37,6.89,5.45,0.26,0.34,-0.21,-1.2,161
5,2,VIX9D,84,YZ,63,0.61,6.12,4.96,0.29,0.1,-0.21,-1.11,154
5,2,VIX9D,126,GK,3,11.18,6.16,4.39,0.19,1.82,-0.37,-1.04,182
5,2,VIX9D,126,GK,5,10.22,6.23,4.34,0.21,1.64,-0.37,-1.11,182
5,2,VIX9D,126,GK,10,8.44,6.27,4.38,0.25,1.35,-0.39,-1.12,185
5,2,VIX9D,126,GK,21,7.39,6.54,5.49,0.25,1.13,-0.37,-1.21,182
5,2,VIX9D,126,GK,63,5.56,6.82,5.99,0.25,0.82,-0.4,-1.3,187
5,2,VIX9D,126,HV,3,6.92,7.04,6.91,0.18,0.98,-0.35,-1.32,173
5,2,VIX9D,126,HV,5,8.66,6.11,4.37,0.19,1.42,-0.28,-1.05,170
5,2,VIX9D,126,HV,10,8.98,5.67,4.37,0.19,1.58,-0.27,-0.87,167
5,2,VIX9D,126,HV,21,6.6,5.81,4.37,0.21,1.14,-0.25,-0.94,167
5,2,VIX9D,126,HV,63,4.54,5.17,3.68,0.3,0.88,-0.28,-0.88,166
5,2,VIX9D,126,YZ,3,7.44,5.5,4.39,0.06,1.35,-0.16,-0.77,131
5,2,VIX9D,126,YZ,5,7.01,5.56,4.35,0.08,1.26,-0.2,-0.82,158
5,2,VIX9D,126,YZ,10,6.89,5.58,4.36,0.2,1.23,-0.26,-0.83,165
5,2,VIX9D,126,YZ,21,4.61,6.02,4.86,0.25,0.77,-0.29,-1.04,166
5,2,VIX9D,126,YZ,63,3.16,5.41,4.4,0.29,0.58,-0.32,-0.96,160
5,2,VIX9D,252,GK,3,10.86,6.4,4.22,0.25,1.7,-0.44,-1.13,179
5,2,VIX9D,252,GK,5,9.87,6.56,4.25,0.31,1.5,-0.45,-1.21,179
5,2,VIX9D,252,GK,10,8.48,6.61,4.43,0.36,1.28,-0.46,-1.23,182
5,2,VIX9D,252,GK,21,6.45,6.86,5.38,0.33,0.94,-0.46,-1.34,178
5,2,VIX9D,252,GK,63,5.47,7.11,6.16,0.36,0.77,-0.46,-1.41,184
5,2,VIX9D,252,HV,3,7.67,7.12,6.69,0.17,1.08,-0.38,-1.36,170
5,2,VIX9D,252,HV,5,8.75,6.35,4.27,0.25,1.38,-0.38,-1.13,168
5,2,VIX9D,252,HV,10,9.67,5.83,4.25,0.21,1.66,-0.32,-0.93,165
5,2,VIX9D,252,HV,21,6.05,6.06,4.48,0.36,1.0,-0.33,-1.04,165
5,2,VIX9D,252,HV,63,4.25,5.57,4.95,0.36,0.76,-0.38,-1.0,163
5,2,VIX9D,252,YZ,3,8.25,5.43,4.2,0.05,1.52,-0.15,-0.78,130
5,2,VIX9D,252,YZ,5,7.78,5.59,4.22,0.07,1.39,-0.23,-0.87,156
5,2,VIX9D,252,YZ,10,6.66,5.73,4.26,0.26,1.16,-0.32,-0.91,162
5,2,VIX9D,252,YZ,21,4.45,6.34,5.38,0.36,0.7,-0.38,-1.14,162
5,2,VIX9D,252,YZ,63,3.45,5.77,5.31,0.36,0.6,-0.4,-1.06,154
5,5,VIX30D,21,GK,3,5.12,1.45,1.05,0.14,3.53,-0.02,-0.19,176
5,5,VIX30D,21,GK,5,5.41,1.42,1.08,0.13,3.82,-0.02,-0.17,176
5,5,VIX30D,21,GK,10,5.24,1.41,1.08,0.14,3.72,-0.02,-0.17,176
5,5,VIX30D,21,GK,21,5.07,1.44,1.08,0.15,3.53,-0.02,-0.18,176
5,5,VIX30D,21,GK,63,5.21,1.49,1.07,0.14,3.5,-0.02,-0.2,176
5,5,VIX30D,21,HV,3,5.02,1.44,1.04,0.13,3.47,-0.02,-0.19,176
5,5,VIX30D,21,HV,5,4.58,1.43,1.04,0.15,3.2,-0.02,-0.19,174
5,5,VIX30D,21,HV,10,4.5,1.24,0.86,0.16,3.61,-0.02,-0.17,175
5,5,VIX30D,21,HV,21,5.05,1.03,0.72,0.11,4.9,-0.02,-0.12,172
5,5,VIX30D,21,HV,63,4.7,1.39,1.04,0.15,3.39,-0.02,-0.17,176
5,5,VIX30D,21,YZ,3,4.38,0.73,0.4,0.06,6.0,-0.01,-0.1,168
5,5,VIX30D,21,YZ,5,4.38,0.96,0.57,0.13,4.54,-0.02,-0.14,171
5,5,VIX30D,21,YZ,10,4.16,1.13,0.83,0.17,3.67,-0.02,-0.15,172
5,5,VIX30D,21,YZ,21,4.44,1.35,1.04,0.19,3.28,-0.02,-0.16,170
5,5,VIX30D,21,YZ,63,4.48,1.36,1.04,0.13,3.28,-0.02,-0.17,176
5,5,VIX30D,42,GK,3,5.11,1.01,0.51,0.13,5.08,-0.02,-0.15,182
5,5,VIX30D,42,GK,5,5.02,1.01,0.51,0.13,4.97,-0.02,-0.15,182
5,5,VIX30D,42,GK,10,4.96,1.01,0.51,0.14,4.91,-0.02,-0.15,182
5,5,VIX30D,42,GK,21,5.16,0.99,0.51,0.13,5.23,-0.02,-0.14,182
5,5,VIX30D,42,GK,63,5.17,1.02,0.51,0.13,5.09,-0.02,-0.15,182
5,5,VIX30D,42,HV,3,4.85,1.01,0.5,0.1,4.8,-0.02,-0.15,181
5,5,VIX30D,42,HV,5,4.61,1.0,0.5,0.11,4.6,-0.01,-0.15,179
5,5,VIX30D,42,HV,10,4.47,0.88,0.45,0.11,5.07,-0.01,-0.13,180
5,5,VIX30D,42,HV,21,4.72,0.93,0.51,0.13,5.07,-0.02,-0.12,178
5,5,VIX30D,42,HV,63,4.58,0.95,0.51,0.13,4.83,-0.02,-0.14,182
5,5,VIX30D,42,YZ,3,4.21,0.72,0.46,0.04,5.85,-0.01,-0.09,172
5,5,VIX30D,42,YZ,5,4.38,0.79,0.46,0.1,5.58,-0.01,-0.11,176
5,5,VIX30D,42,YZ,10,3.9,0.98,0.69,0.19,3.96,-0.02,-0.15,177
5,5,VIX30D,42,YZ,21,4.74,0.94,0.51,0.13,5.04,-0.02,-0.12,176
5,5,VIX30D,42,YZ,63,4.42,0.94,0.51,0.13,4.69,-0.02,-0.13,182
5,5,VIX30D,63,GK,3,5.25,0.91,0.55,0.13,5.79,-0.02,-0.12,184
5,5,VIX30D,63,GK,5,5.09,0.92,0.55,0.14,5.51,-0.02,-0.13,184
5,5,VIX30D,63,GK,10,5.13,0.92,0.55,0.14,5.54,-0.02,-0.13,184
5,5,VIX30D,63,GK,21,5.21,0.91,0.55,0.13,5.7,-0.02,-0.13,184
5,5,VIX30D,63,GK,63,5.27,0.93,0.55,0.13,5.69,-0.02,-0.13,184
5,5,VIX30D,63,HV,3,4.84,0.92,0.55,0.14,5.26,-0.02,-0.13,184
5,5,VIX30D,63,HV,5,4.77,0.91,0.55,0.14,5.22,-0.02,-0.13,179
5,5,VIX30D,63,HV,10,4.51,0.89,0.55,0.15,5.07,-0.01,-0.13,182
5,5,VIX30D,63,HV,21,4.91,0.88,0.55,0.14,5.56,-0.02,-0.12,180
5,5,VIX30D,63,HV,63,4.78,0.9,0.55,0.14,5.33,-0.02,-0.12,184
5,5,VIX30D,63,YZ,3,4.17,0.77,0.55,0.08,5.4,-0.01,-0.09,175
5,5,VIX30D,63,YZ,5,4.39,0.81,0.55,0.13,5.44,-0.01,-0.1,176
5,5,VIX30D,63,YZ,10,4.38,0.84,0.55,0.16,5.2,-0.01,-0.12,179
5,5,VIX30D,63,YZ,21,4.82,0.9,0.55,0.14,5.38,-0.02,-0.12,178
5,5,VIX30D,63,YZ,63,4.59,0.87,0.55,0.13,5.29,-0.02,-0.12,184
5,5,VIX30D,84,GK,3,4.31,1.16,0.92,0.24,3.71,-0.03,-0.18,188
5,5,VIX30D,84,GK,5,4.23,1.17,0.91,0.24,3.62,-0.03,-0.19,188
5,5,VIX30D,84,GK,10,4.24,1.17,0.91,0.24,3.62,-0.03,-0.19,188
5,5,VIX30D,84,GK,21,4.42,1.16,0.91,0.24,3.8,-0.03,-0.18,188
5,5,VIX30D,84,GK,63,4.38,1.17,0.91,0.24,3.75,-0.03,-0.19,188
5,5,VIX30D,84,HV,3,4.15,1.16,0.84,0.24,3.59,-0.03,-0.18,187
5,5,VIX30D,84,HV,5,3.85,1.14,0.84,0.24,3.36,-0.03,-0.18,186
5,5,VIX30D,84,HV,10,4.1,0.88,0.59,0.19,4.67,-0.03,-0.13,186
5,5,VIX30D,84,HV,21,3.95,1.15,0.92,0.24,3.45,-0.02,-0.17,184
5,5,VIX30D,84,HV,63,3.71,1.15,0.92,0.25,3.22,-0.03,-0.18,188
5,5,VIX30D,84,YZ,3,3.89,0.83,0.59,0.13,4.68,-0.02,-0.1,179
5,5,VIX30D,84,YZ,5,3.97,0.87,0.59,0.17,4.55,-0.02,-0.13,181
5,5,VIX30D,84,YZ,10,3.8,0.99,0.74,0.24,3.84,-0.03,-0.16,182
5,5,VIX30D,84,YZ,21,3.87,1.16,0.91,0.24,3.35,-0.03,-0.17,181
5,5,VIX30D,84,YZ,63,3.93,1.13,0.8,0.21,3.46,-0.03,-0.17,188
5,5,VIX30D,126,GK,3,4.65,0.93,0.53,0.2,5.02,-0.02,-0.14,190
5,5,VIX30D,126,GK,5,4.72,0.93,0.52,0.21,5.09,-0.02,-0.14,190
5,5,VIX30D,126,GK,10,4.67,0.93,0.52,0.23,5.03,-0.02,-0.14,190
5,5,VIX30D,126,GK,21,4.71,0.92,0.52,0.22,5.1,-0.02,-0.14,190
5,5,VIX30D,126,GK,63,4.81,0.92,0.52,0.19,5.25,-0.02,-0.14,190
5,5,VIX30D,126,HV,3,4.45,0.91,0.52,0.19,4.87,-0.02,-0.14,190
5,5,VIX30D,126,HV,5,4.28,0.91,0.52,0.2,4.71,-0.02,-0.13,187
5,5,VIX30D,126,HV,10,4.14,0.89,0.52,0.23,4.63,-0.02,-0.14,188
5,5,VIX30D,126,HV,21,4.39,0.91,0.53,0.21,4.83,-0.02,-0.13,186
5,5,VIX30D,126,HV,63,4.17,0.9,0.52,0.23,4.62,-0.02,-0.14,190
5,5,VIX30D,126,YZ,3,3.98,0.75,0.52,0.13,5.32,-0.02,-0.09,182
5,5,VIX30D,126,YZ,5,4.34,0.75,0.52,0.14,5.76,-0.02,-0.1,184
5,5,VIX30D,126,YZ,10,4.25,0.86,0.52,0.23,4.93,-0.02,-0.13,184
5,5,VIX30D,126,YZ,21,4.46,0.91,0.52,0.23,4.88,-0.02,-0.13,184
5,5,VIX30D,126,YZ,63,4.13,0.9,0.52,0.24,4.6,-0.02,-0.13,190
5,5,VIX30D,252,GK,3,4.34,1.14,1.12,0.35,3.81,-0.03,-0.2,191
5,5,VIX30D,252,GK,5,4.45,1.13,1.1,0.35,3.92,-0.03,-0.19,191
5,5,VIX30D,252,GK,10,4.35,1.14,1.09,0.35,3.82,-0.03,-0.2,191
5,5,VIX30D,252,GK,21,4.4,1.13,1.09,0.35,3.88,-0.03,-0.19,191
5,5,VIX30D,252,GK,63,4.48,1.14,1.09,0.35,3.93,-0.03,-0.2,191
5,5,VIX30D,252,HV,3,4.16,1.11,1.02,0.36,3.73,-0.03,-0.19,189
5,5,VIX30D,252,HV,5,4.06,1.11,1.0,0.36,3.67,-0.03,-0.18,187
5,5,VIX30D,252,HV,10,4.09,1.07,1.0,0.36,3.81,-0.03,-0.18,188
5,5,VIX30D,252,HV,21,4.27,1.09,0.99,0.33,3.9,-0.02,-0.17,187
5,5,VIX30D,252,HV,63,3.96,1.13,1.09,0.36,3.51,-0.03,-0.19,191
5,5,VIX30D,252,YZ,3,4.12,0.73,0.42,0.23,5.62,-0.02,-0.11,182
5,5,VIX30D,252,YZ,5,4.3,0.82,0.57,0.27,5.24,-0.03,-0.14,186
5,5,VIX30D,252,YZ,10,4.16,1.0,0.92,0.36,4.15,-0.03,-0.17,185
5,5,VIX30D,252,YZ,21,4.14,1.13,1.09,0.36,3.67,-0.02,-0.19,184
5,5,VIX30D,252,YZ,63,3.92,1.11,1.0,0.36,3.55,-0.03,-0.18,191
5,5,VIX9D,21,GK,3,5.93,1.27,0.92,0.08,4.66,-0.01,-0.17,178
5,5,VIX9D,21,GK,5,5.7,1.28,0.91,0.12,4.47,-0.01,-0.18,178
5,5,VIX9D,21,GK,10,5.57,1.27,0.91,0.12,4.37,-0.02,-0.18,178
5,5,VIX9D,21,GK,21,5.75,1.27,0.91,0.12,4.51,-0.02,-0.17,178
5,5,VIX9D,21,GK,63,5.74,1.28,0.91,0.08,4.47,-0.02,-0.18,178
5,5,VIX9D,21,HV,3,5.52,1.28,0.9,0.06,4.32,-0.02,-0.17,178
5,5,VIX9D,21,HV,5,5.05,1.26,0.9,0.1,4.0,-0.01,-0.17,175
5,5,VIX9D,21,HV,10,5.17,1.02,0.65,0.1,5.07,-0.01,-0.15,177
5,5,VIX9D,21,HV,21,5.1,1.23,0.92,0.12,4.13,-0.01,-0.16,174
5,5,VIX9D,21,HV,63,4.74,1.23,0.91,0.12,3.84,-0.02,-0.17,178
5,5,VIX9D,21,YZ,3,4.75,0.68,0.3,0.06,7.03,-0.01,-0.09,171
5,5,VIX9D,21,YZ,5,4.86,0.84,0.47,0.1,5.76,-0.01,-0.12,171
5,5,VIX9D,21,YZ,10,4.86,0.84,0.47,0.1,5.8,-0.01,-0.12,174
5,5,VIX9D,21,YZ,21,4.93,1.23,0.92,0.13,4.0,-0.01,-0.16,172
5,5,VIX9D,21,YZ,63,4.9,1.24,0.91,0.11,3.95,-0.02,-0.16,178
5,5,VIX9D,42,GK,3,5.51,0.97,0.52,0.09,5.68,-0.02,-0.14,182
5,5,VIX9D,42,GK,5,5.66,0.94,0.52,0.09,5.99,-0.02,-0.13,182
5,5,VIX9D,42,GK,10,5.52,0.97,0.52,0.1,5.71,-0.02,-0.15,182
5,5,VIX9D,42,GK,21,5.52,0.96,0.52,0.12,5.74,-0.02,-0.14,182
5,5,VIX9D,42,GK,63,5.52,0.97,0.52,0.09,5.69,-0.02,-0.15,182
5,5,VIX9D,42,HV,3,5.26,0.95,0.52,0.09,5.56,-0.02,-0.14,182
5,5,VIX9D,42,HV,5,5.12,0.96,0.51,0.13,5.34,-0.01,-0.14,179
5,5,VIX9D,42,HV,10,4.85,0.93,0.52,0.13,5.19,-0.01,-0.14,181
5,5,VIX9D,42,HV,21,5.28,0.83,0.52,0.11,6.33,-0.02,-0.11,178
5,5,VIX9D,42,HV,63,4.98,0.92,0.51,0.11,5.4,-0.02,-0.13,182
5,5,VIX9D,42,YZ,3,4.31,0.77,0.52,0.1,5.62,-0.01,-0.1,173
5,5,VIX9D,42,YZ,5,4.4,0.77,0.52,0.09,5.71,-0.01,-0.11,174
